NEATFO|7.0.4|
48798|47263|FUTSTK|BPCL|XX|1224945000|-1|XX|0|FUTSTK|BPCL|XX|1227969000|-1|XX|0|36040|-1805|1805|-360|360|1800|1800|5|1800|1800|5|1|N
42994|48799|FUTSTK|BRITANNIA|XX|1222525800|-1|XX|0|FUTSTK|BRITANNIA|XX|1224945000|-1|XX|0|672155|-33610|33610|-6725|6725|200|200|5|200|200|5|1|N
48799|47264|FUTSTK|BRITANNIA|XX|1224945000|-1|XX|0|FUTSTK|BRITANNIA|XX|1227969000|-1|XX|0|676640|-33835|33835|-6770|6770|200|200|5|200|200|5|1|N
42998|48804|FUTSTK|CADILAHC|XX|1222525800|-1|XX|0|FUTSTK|CADILAHC|XX|1224945000|-1|XX|0|39125|-1960|1960|-305|480|1600|1600|5|1600|1600|5|1|N
48804|47265|FUTSTK|CADILAHC|XX|1224945000|-1|XX|0|FUTSTK|CADILAHC|XX|1227969000|-1|XX|0|39505|-1975|1975|-395|395|1600|1600|5|1600|1600|5|1|N
43000|48805|FUTSTK|CANBK|XX|1222525800|-1|XX|0|FUTSTK|CANBK|XX|1224945000|-1|XX|0|28865|-1445|1445|-290|290|2000|2000|5|2000|2000|5|1|N
48805|47266|FUTSTK|CANBK|XX|1224945000|-1|XX|0|FUTSTK|CANBK|XX|1227969000|-1|XX|0|28990|-1450|1450|-290|290|2000|2000|5|2000|2000|5|1|N
43001|48806|FUTSTK|CANFINHOME|XX|1222525800|-1|XX|0|FUTSTK|CANFINHOME|XX|1224945000|-1|XX|0|31850|-1595|1595|-320|320|1250|1250|5|1250|1250|5|1|N
48806|47268|FUTSTK|CANFINHOME|XX|1224945000|-1|XX|0|FUTSTK|CANFINHOME|XX|1227969000|-1|XX|0|32130|-1610|1610|-325|325|1250|1250|5|1250|1250|5|1|N
43005|48807|FUTSTK|CAPF|XX|1222525800|-1|XX|0|FUTSTK|CAPF|XX|1224945000|-1|XX|0|65795|-3290|3290|-660|660|800|800|5|800|800|5|1|N
48807|47270|FUTSTK|CAPF|XX|1224945000|-1|XX|0|FUTSTK|CAPF|XX|1227969000|-1|XX|0|65950|-3300|3300|-660|660|800|800|5|800|800|5|1|N
43006|48809|FUTSTK|CASTROLIND|XX|1222525800|-1|XX|0|FUTSTK|CASTROLIND|XX|1224945000|-1|XX|0|15890|-795|795|-160|160|2800|2800|5|2800|2800|5|1|N
48809|47274|FUTSTK|CASTROLIND|XX|1224945000|-1|XX|0|FUTSTK|CASTROLIND|XX|1227969000|-1|XX|0|15950|-800|800|-160|160|2800|2800|5|2800|2800|5|1|N
43007|48810|FUTSTK|CEATLTD|XX|1222525800|-1|XX|0|FUTSTK|CEATLTD|XX|1224945000|-1|XX|0|141185|-7060|7060|-1415|1415|350|350|5|350|350|5|1|N
48810|47275|FUTSTK|CEATLTD|XX|1224945000|-1|XX|0|FUTSTK|CEATLTD|XX|1227969000|-1|XX|0|142060|-7105|7105|-1420|1420|350|350|5|350|350|5|1|N
43008|48813|FUTSTK|CENTURYTEX|XX|1222525800|-1|XX|0|FUTSTK|CENTURYTEX|XX|1224945000|-1|XX|0|96865|-4845|4845|-970|970|550|550|5|550|550|5|1|N
48813|47280|FUTSTK|CENTURYTEX|XX|1224945000|-1|XX|0|FUTSTK|CENTURYTEX|XX|1227969000|-1|XX|0|97205|-4860|4860|-975|975|550|550|5|550|550|5|1|N
43014|48814|FUTSTK|CESC|XX|1222525800|-1|XX|0|FUTSTK|CESC|XX|1224945000|-1|XX|0|101125|-5060|5060|-860|1165|550|550|5|550|550|5|1|N
48814|47281|FUTSTK|CESC|XX|1224945000|-1|XX|0|FUTSTK|CESC|XX|1227969000|-1|XX|0|102055|-5105|5105|-1020|1020|550|550|5|550|550|5|1|N
43016|48815|FUTSTK|CGPOWER|XX|1222525800|-1|XX|0|FUTSTK|CGPOWER|XX|1224945000|-1|XX|0|6020|-305|305|-60|60|12000|12000|5|12000|12000|5|1|N
48815|47282|FUTSTK|CGPOWER|XX|1224945000|-1|XX|0|FUTSTK|CGPOWER|XX|1227969000|-1|XX|0|6040|-305|305|-60|60|12000|12000|5|12000|12000|5|1|N
43029|48818|FUTSTK|CHENNPETRO|XX|1222525800|-1|XX|0|FUTSTK|CHENNPETRO|XX|1224945000|-1|XX|0|31355|-1570|1570|-315|315|1500|1500|5|1500|1500|5|1|N
48818|47285|FUTSTK|CHENNPETRO|XX|1224945000|-1|XX|0|FUTSTK|CHENNPETRO|XX|1227969000|-1|XX|0|31520|-1580|1580|-315|315|1500|1500|5|1500|1500|5|1|N
